full_name,filename,contract,abi,bytecode
openzeppelin/SafeMath.sol:SafeMath,1979,1979,[],6055604b600b8282823980515f1a607314603f577f4e487b71000000000000000000000000000000000000000000000000000000005f525f60045260245ffd5b305f52607381538281f3fe730000000000000000000000000000000000000000301460806040525f5ffdfea26469706673582212200ff358ae59ec58298d58fe689d558baadad96ce06237a937c6a44ca279e6a33c64736f6c634300081e0033
5531.sol:RevokeWrapper,5531,5531,"[{'inputs': [], 'stateMutability': 'nonpayable', 'type': 'constructor'}, {'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}], 'name': 'OwnableInvalidOwner', 'type': 'error'}, {'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'OwnableUnauthorizedAccount', 'type': 'error'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'previousOwner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'OwnershipTransferred', 'type': 'event'}, {'inputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'name': 'balanceOf', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'bytes32', 'name': '_key', 'type': 'bytes32'}], 'name': 'revoke', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [], 'name': 'totalSupply', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}]",608060405234801561000f575f5ffd5b50335f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff1603610081575f6040517f1e4fbdf700000000000000000000000000000000000000000000000000000000815260040161007891906101e9565b60405180910390fd5b610090816100e960201b60201c565b506103e860025f3373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020015f2081905550670de0b6b3a7640000600181905550610202565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f6101d3826101aa565b9050919050565b6101e3816101c9565b82525050565b5f6020820190506101fc5f8301846101da565b92915050565b6104dd8061020f5f395ff3fe608060405234801561000f575f5ffd5b5060043610610060575f3560e01c806318160ddd1461006457806370a0823114610082578063715018a6146100b25780638da5cb5b146100bc578063b75c7dc6146100da578063f2fde38b1461010a575b5f5ffd5b61006c610126565b604051610079919061037f565b60405180910390f35b61009c600480360381019061009791906103f6565b61012c565b6040516100a9919061037f565b60405180910390f35b6100ba610141565b005b6100c4610154565b6040516100d19190610430565b60405180910390f35b6100f460048036038101906100ef919061047c565b61017b565b604051610101919061037f565b60405180910390f35b610124600480360381019061011f91906103f6565b61018d565b005b60015481565b6002602052805f5260405f205f915090505481565b610149610211565b6101525f610298565b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff16905090565b5f6101868233610359565b9050919050565b610195610211565b5f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff1603610205575f6040517f1e4fbdf70000000000000000000000000000000000000000000000000000000081526004016101fc9190610430565b60405180910390fd5b61020e81610298565b50565b610219610360565b73ffffffffffffffffffffffffffffffffffffffff16610237610154565b73ffffffffffffffffffffffffffffffffffffffff16146102965761025a610360565b6040517f118cdaa700000000000000000000000000000000000000000000000000000000815260040161028d9190610430565b60405180910390fd5b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f92915050565b5f33905090565b5f819050919050565b61037981610367565b82525050565b5f6020820190506103925f830184610370565b92915050565b5f5ffd5b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f6103c58261039c565b9050919050565b6103d5816103bb565b81146103df575f5ffd5b50565b5f813590506103f0816103cc565b92915050565b5f6020828403121561040b5761040a610398565b5b5f610418848285016103e2565b91505092915050565b61042a816103bb565b82525050565b5f6020820190506104435f830184610421565b92915050565b5f819050919050565b61045b81610449565b8114610465575f5ffd5b50565b5f8135905061047681610452565b92915050565b5f6020828403121561049157610490610398565b5b5f61049e84828501610468565b9150509291505056fea264697066735822122095288092f7dece8cdc568b7f044edaa7f99a97850c3c6f80a0e7e1696c8d73cf64736f6c634300081e0033
node_modules/@openzeppelin/contracts/access/Ownable.sol:Ownable,5531,5531,"[{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}], 'name': 'OwnableInvalidOwner', 'type': 'error'}, {'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'OwnableUnauthorizedAccount', 'type': 'error'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'previousOwner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'OwnershipTransferred', 'type': 'event'}, {'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}]",
node_modules/@openzeppelin/contracts/utils/Context.sol:Context,5531,5531,[],
openzeppelin/SafeMath.sol:SafeMath,5531,5531,[],6055604b600b8282823980515f1a607314603f577f4e487b71000000000000000000000000000000000000000000000000000000005f525f60045260245ffd5b305f52607381538281f3fe730000000000000000000000000000000000000000301460806040525f5ffdfea26469706673582212200ff358ae59ec58298d58fe689d558baadad96ce06237a937c6a44ca279e6a33c64736f6c634300081e0033
6808.sol:PriceSetter,6808,6808,"[{'inputs': [], 'stateMutability': 'nonpayable', 'type': 'constructor'}, {'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}], 'name': 'OwnableInvalidOwner', 'type': 'error'}, {'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'OwnableUnauthorizedAccount', 'type': 'error'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'previousOwner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'OwnershipTransferred', 'type': 'event'}, {'inputs': [], 'name': 'buyPrice', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [], 'name': 'sellPrice', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [{'internalType': 'uint256', 'name': 'newBuyPrice', 'type': 'uint256'}, {'internalType': 'uint256', 'name': 'newSellPrice', 'type': 'uint256'}], 'name': 'setPrices', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}]",608060405234801561000f575f5ffd5b50335f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff1603610081575f6040517f1e4fbdf700000000000000000000000000000000000000000000000000000000815260040161007891906101a4565b60405180910390fd5b610090816100a460201b60201c565b5060018081905550600280819055506101bd565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f61018e82610165565b9050919050565b61019e81610184565b82525050565b5f6020820190506101b75f830184610195565b92915050565b6104b3806101ca5f395ff3fe608060405234801561000f575f5ffd5b5060043610610060575f3560e01c806305fefda7146100645780634b75033414610080578063715018a61461009e5780638620410b146100a85780638da5cb5b146100c6578063f2fde38b146100e4575b5f5ffd5b61007e6004803603810190610079919061036a565b610100565b005b61008861011a565b60405161009591906103b7565b60405180910390f35b6100a6610120565b005b6100b0610133565b6040516100bd91906103b7565b60405180910390f35b6100ce610139565b6040516100db919061040f565b60405180910390f35b6100fe60048036038101906100f99190610452565b610160565b005b6101086101e4565b81600181905550806002819055505050565b60025481565b6101286101e4565b6101315f61026b565b565b60015481565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff16905090565b6101686101e4565b5f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff16036101d8575f6040517f1e4fbdf70000000000000000000000000000000000000000000000000000000081526004016101cf919061040f565b60405180910390fd5b6101e18161026b565b50565b6101ec61032c565b73ffffffffffffffffffffffffffffffffffffffff1661020a610139565b73ffffffffffffffffffffffffffffffffffffffff16146102695761022d61032c565b6040517f118cdaa7000000000000000000000000000000000000000000000000000000008152600401610260919061040f565b60405180910390fd5b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f33905090565b5f5ffd5b5f819050919050565b61034981610337565b8114610353575f5ffd5b50565b5f8135905061036481610340565b92915050565b5f5f604083850312156103805761037f610333565b5b5f61038d85828601610356565b925050602061039e85828601610356565b9150509250929050565b6103b181610337565b82525050565b5f6020820190506103ca5f8301846103a8565b92915050565b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f6103f9826103d0565b9050919050565b610409816103ef565b82525050565b5f6020820190506104225f830184610400565b92915050565b610431816103ef565b811461043b575f5ffd5b50565b5f8135905061044c81610428565b92915050565b5f6020828403121561046757610466610333565b5b5f6104748482850161043e565b9150509291505056fea2646970667358221220c27b7a252eedb00e7ce7142ab1f140244a796235f3e282b2b80ac24657a0fac464736f6c634300081e0033
node_modules/@openzeppelin/contracts/access/Ownable.sol:Ownable,6808,6808,"[{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}], 'name': 'OwnableInvalidOwner', 'type': 'error'}, {'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'OwnableUnauthorizedAccount', 'type': 'error'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'previousOwner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'OwnershipTransferred', 'type': 'event'}, {'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}]",
node_modules/@openzeppelin/contracts/utils/Context.sol:Context,6808,6808,[],
openzeppelin/SafeMath.sol:SafeMath,6808,6808,[],6055604b600b8282823980515f1a607314603f577f4e487b71000000000000000000000000000000000000000000000000000000005f525f60045260245ffd5b305f52607381538281f3fe730000000000000000000000000000000000000000301460806040525f5ffdfea26469706673582212200ff358ae59ec58298d58fe689d558baadad96ce06237a937c6a44ca279e6a33c64736f6c634300081e0033
6427.sol:AccessControl,6427,6427,"[{'inputs': [], 'stateMutability': 'nonpayable', 'type': 'constructor'}, {'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}], 'name': 'OwnableInvalidOwner', 'type': 'error'}, {'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'OwnableUnauthorizedAccount', 'type': 'error'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'previousOwner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'OwnershipTransferred', 'type': 'event'}, {'inputs': [{'internalType': 'address', 'name': 'subject', 'type': 'address'}, {'internalType': 'bytes32', 'name': 'role', 'type': 'bytes32'}, {'internalType': 'address', 'name': 'object', 'type': 'address'}, {'internalType': 'bytes4', 'name': 'verb', 'type': 'bytes4'}], 'name': 'allowed', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'name': 'balanceOf', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'object', 'type': 'address'}, {'internalType': 'bytes4', 'name': 'verb', 'type': 'bytes4'}], 'name': 'hasPermission', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'subject', 'type': 'address'}, {'internalType': 'bytes32', 'name': 'role', 'type': 'bytes32'}], 'name': 'hasRole', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [], 'name': 'totalSupply', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}]",608060405234801561000f575f5ffd5b50335f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff1603610081575f6040517f1e4fbdf700000000000000000000000000000000000000000000000000000000815260040161007891906101e9565b60405180910390fd5b610090816100e960201b60201c565b506103e860045f3373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020015f2081905550670de0b6b3a7640000600381905550610202565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f6101d3826101aa565b9050919050565b6101e3816101c9565b82525050565b5f6020820190506101fc5f8301846101da565b92915050565b610b198061020f5f395ff3fe608060405234801561000f575f5ffd5b5060043610610086575f3560e01c80639085b77f116100595780639085b77f14610100578063ac4ab3fb14610130578063bed98a0d14610160578063f2fde38b1461019057610086565b806318160ddd1461008a57806370a08231146100a8578063715018a6146100d85780638da5cb5b146100e2575b5f5ffd5b6100926101ac565b60405161009f91906106ce565b60405180910390f35b6100c260048036038101906100bd9190610745565b6101b2565b6040516100cf91906106ce565b60405180910390f35b6100e06101c7565b005b6100ea6101da565b6040516100f7919061077f565b60405180910390f35b61011a60048036038101906101159190610820565b610201565b604051610127919061089e565b60405180910390f35b61014a600480360381019061014591906108b7565b6103e1565b604051610157919061089e565b60405180910390f35b61017a600480360381019061017591906108f5565b610443565b604051610187919061089e565b60405180910390f35b6101aa60048036038101906101a59190610745565b6104e3565b005b60035481565b6004602052805f5260405f205f915090505481565b6101cf610567565b6101d85f6105ee565b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff16905090565b5f5f73ffffffffffffffffffffffffffffffffffffffff168573ffffffffffffffffffffffffffffffffffffffff1603610270576040517f08c379a00000000000000000000000000000000000000000000000000000000081526004016102679061098d565b60405180910390fd5b5f5f1b84036102b4576040517f08c379a00000000000000000000000000000000000000000000000000000000081526004016102ab906109f5565b60405180910390fd5b5f73ffffffffffffffffffffffffffffffffffffffff168373ffffffffffffffffffffffffffffffffffffffff1603610322576040517f08c379a000000000000000000000000000000000000000000000000000000000815260040161031990610a5d565b60405180910390fd5b5f60e01b7bffffffffffffffffffffffffffffffffffffffffffffffffffffffff1916827bffffffffffffffffffffffffffffffffffffffffffffffffffffffff1916036103a5576040517f08c379a000000000000000000000000000000000000000000000000000000000815260040161039c90610ac5565b60405180910390fd5b6103af85856103e1565b156103bd57600190506103d9565b6103c78383610443565b156103d557600190506103d9565b5f90505b949350505050565b5f60015f8473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020015f205f8381526020019081526020015f205f9054906101000a900460ff16905092915050565b5f60025f8473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020015f205f837bffffffffffffffffffffffffffffffffffffffffffffffffffffffff19167bffffffffffffffffffffffffffffffffffffffffffffffffffffffff191681526020019081526020015f205f9054906101000a900460ff16905092915050565b6104eb610567565b5f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff160361055b575f6040517f1e4fbdf7000000000000000000000000000000000000000000000000000000008152600401610552919061077f565b60405180910390fd5b610564816105ee565b50565b61056f6106af565b73ffffffffffffffffffffffffffffffffffffffff1661058d6101da565b73ffffffffffffffffffffffffffffffffffffffff16146105ec576105b06106af565b6040517f118cdaa70000000000000000000000000000000000000000000000000000000081526004016105e3919061077f565b60405180910390fd5b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f33905090565b5f819050919050565b6106c8816106b6565b82525050565b5f6020820190506106e15f8301846106bf565b92915050565b5f5ffd5b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f610714826106eb565b9050919050565b6107248161070a565b811461072e575f5ffd5b50565b5f8135905061073f8161071b565b92915050565b5f6020828403121561075a576107596106e7565b5b5f61076784828501610731565b91505092915050565b6107798161070a565b82525050565b5f6020820190506107925f830184610770565b92915050565b5f819050919050565b6107aa81610798565b81146107b4575f5ffd5b50565b5f813590506107c5816107a1565b92915050565b5f7fffffffff0000000000000000000000000000000000000000000000000000000082169050919050565b6107ff816107cb565b8114610809575f5ffd5b50565b5f8135905061081a816107f6565b92915050565b5f5f5f5f60808587031215610838576108376106e7565b5b5f61084587828801610731565b9450506020610856878288016107b7565b935050604061086787828801610731565b92505060606108788782880161080c565b91505092959194509250565b5f8115159050919050565b61089881610884565b82525050565b5f6020820190506108b15f83018461088f565b92915050565b5f5f604083850312156108cd576108cc6106e7565b5b5f6108da85828601610731565b92505060206108eb858286016107b7565b9150509250929050565b5f5f6040838503121561090b5761090a6106e7565b5b5f61091885828601610731565b92505060206109298582860161080c565b9150509250929050565b5f82825260208201905092915050565b7f5375626a6563742063616e6e6f74206265207a65726f206164647265737300005f82015250565b5f610977601e83610933565b915061098282610943565b602082019050919050565b5f6020820190508181035f8301526109a48161096b565b9050919050565b7f526f6c652063616e6e6f7420626520656d7074790000000000000000000000005f82015250565b5f6109df601483610933565b91506109ea826109ab565b602082019050919050565b5f6020820190508181035f830152610a0c816109d3565b9050919050565b7f4f626a6563742063616e6e6f74206265207a65726f20616464726573730000005f82015250565b5f610a47601d83610933565b9150610a5282610a13565b602082019050919050565b5f6020820190508181035f830152610a7481610a3b565b9050919050565b7f566572622063616e6e6f7420626520656d7074790000000000000000000000005f82015250565b5f610aaf601483610933565b9150610aba82610a7b565b602082019050919050565b5f6020820190508181035f830152610adc81610aa3565b905091905056fea2646970667358221220462222b80f6d2365e2639327f5e76f1ccb965bac8b325535e59c5a8f77836d5864736f6c634300081e0033
